time,page 
0,7.254 
10,7.038 
20,7.038 
30,6.264 
40,6.264 
50,6.264 
60,6.264 
70,6.264 
80,6.264 
90,0.532 
100,0.525 
110,0.515 
120,0.515 
130,0.515 
140,0.515 
150,0.511 
160,0.511 
170,0.511 
180,0.511 
190,0.511 
200,0.511 
210,0.511 
220,0.511 
230,0.511 
240,0.511 
246,0.511 
