time,connect,request 
0,5.791593818630585,70.51406208093846 
10,0.09192651616916626,57.762441742017806 
20,0.06018305409332433,81.25596529656161 
30,0.11593787860531919,116.63180408895288 
40,0.9040524741590269,173.96705126656215 
50,0.23380264891344005,470.2445947843942 
60,1.3218238914469662,482.51803306547635 
70,0.10305929209476854,586.313880686834 
80,1.4428404264137284,487.05404086398613 
90,0.6421031480274196,1740.7822917259227 
100,0.1841821003619788,2106.5224893195923 
110,0.6110881030071604,1815.433293912932 
120,4.899306566264956,1728.174983295511 
130,0,1512.9906682926303 
140,0,1296.8078025793968 
150,0,1164.5585256318573 
160,0,1212.897937380989 
170,0,1283.4382091906568 
180,0,1041.5575948275173 
190,0,932.8103770741228 
200,0,381.4819278430538 
210,0,358.3448777145167 
220,0,383.0270240787392 
230,0,117.85628544843263 
240,0,34.09451367707083 
246,0,57.11398156458714 
