time,users_count,finish_users_count 
0,1,0 
10,0.8,0 
20,1,0 
30,1.6,0 
40,2.3,0 
50,2.2,0 
60,3.3,0.1 
70,4,0 
80,3.2,0 
90,8.1,0 
100,8.2,0.5 
110,6.6,0.6 
120,1.7,0.7 
130,0,0.5 
140,0,0.6 
150,0,1.5 
160,0,1.2 
170,0,2 
180,0,3 
190,0,3.7 
200,0,5.2 
210,0,6.8 
220,0,11.1 
230,0,4 
240,0,2.3 
246,0,0.2 
