time,recvpackets@tsung_controller@ip-172-31-28-38 
10,574 
20,422.0 
30,1026.0 
40,1367.0 
50,1970.0 
60,2246.0 
70,2531.0 
80,2222.0 
90,2075.0 
100,3030.0 
110,3521.0 
120,3607.0 
130,4349.0 
140,5414.0 
150,5531.0 
160,5175.0 
170,5260.0 
180,5334.0 
190,5010.0 
200,5492.0 
210,5109.0 
220,5678.0 
230,4858.0 
240,1957.0 
246,894.0 
