time,cpu@tsung_controller@ip-172-31-28-38 
0,2.661440701909395 
10,2.797202797202797 
20,0.7992007992007992 
30,2.3046092184368736 
40,2.512562814070352 
50,2.6236125126135215 
60,1.7154389505549947 
70,2.224469160768453 
80,1.9191919191919191 
90,2.2132796780684103 
100,3.726082578046324 
110,5.633802816901409 
120,7.745779543197617 
130,6.726013847675569 
140,7.227722772277227 
150,4.8804780876494025 
160,6.033630069238378 
170,4.985044865403789 
180,5.550049554013875 
190,4.527162977867203 
200,6.325301204819277 
210,4.032258064516129 
220,5.110220440881764 
230,6.218655967903711 
240,1.8054162487462388 
246,2.6 
