time,users_count,finish_users_count 
0,0.9,0 
10,1.8,0 
20,0.3,0 
30,0.7,0 
40,2.2,0 
50,2.1,0.1 
60,2.6,0 
70,3.6,0.1 
80,5.2,0.1 
90,8,0.3 
100,7.1,0.4 
110,9.6,1.1 
120,12.3,0.4 
130,16.3,0.9 
140,13.5,0.8 
150,30.9,1.5 
160,29.4,3 
170,15.7,6.2 
180,0,9.1 
190,0,13.8 
200,0,15 
210,0,16.7 
220,0,18.5 
230,0,21.5 
240,0,18.8 
250,0,19.6 
260,0,10.1 
270,0,3.3 
280,0,0.9 
281,0,0 
