time,sentpackets@tsung_controller@ip-172-31-22-225 
10,169 
20,496.0 
30,564.0 
40,875.0 
50,1052.0 
60,1402.0 
70,1604.0 
80,1609.0 
90,1664.0 
100,2019.0 
110,2633.0 
120,3518.0 
130,5368.0 
140,6892.0 
150,8173.0 
160,15214.0 
170,22685.0 
180,28306.0 
190,27612.0 
200,24532.0 
210,1.89e4 
220,14146.0 
230,9967.0 
240,7498.0 
250,5295.0 
260,4175.0 
270,1794.0 
280,419.0 
