time,connect,request 
0,2.351666666666667,49.638000000000005 
10,1.2298333333333331,87.87672641509438 
20,1.1956666666666667,92.89756129032256 
30,1.3024285714285715,85.56595098039213 
40,1.2989523809523806,170.4076577946767 
50,1.257545454545454,223.37350155763266 
60,1.5538750000000006,664.1803247863251 
70,1.2094594594594603,1719.1165874316946 
80,1.1379433962264147,2218.8979385026723 
90,1.1218354430379742,2795.6157951807186 
100,1.2585138888888894,1783.4000659472404 
110,1.2810107526881729,1247.6066814814837 
120,1.273614754098361,906.8821485411127 
130,1.4613726708074541,587.1615392516509 
140,1.4848405797101452,460.2753789107761 
150,1.393638922888619,339.7563350827625 
160,1.641863201094395,248.55044579439263 
170,1.6277281642660149,211.3020763036302 
180,1.5577451368282198,238.33976579190275 
190,3.3829085860743278,232.71378126861157 
200,1.4477549824150053,274.0213576394765 
210,1.3544783599088832,319.84747158187633 
220,1.3526870229007641,386.3298678119777 
230,0,556.5672703349268 
240,0,855.763376693768 
250,0,407.36510911808676 
260,0,30.125791738382105 
270,0,13.312691056910573 
280,0,18.746652173913045 
281,0,0 
