time,page 
0,3.5 
10,10.4 
20,14.5 
30,18.4 
40,24.9 
50,29.9 
60,32.4 
70,34 
80,35.8 
90,47.4 
100,79.7 
110,126.9 
120,175.3 
130,251.4 
140,320.7 
150,454.6 
160,596.8 
170,691.1 
180,678.8 
190,597.9 
200,524.8 
210,448 
220,371.6 
230,257.9 
240,160.9 
250,114.9 
260,49.3 
270,10 
280,1.8 
281,0 
