time,page 
0,7.248 
10,6.854 
20,6.854 
30,6.854 
40,6.854 
50,6.854 
60,6.854 
70,6.854 
80,6.854 
90,0.55 
100,0.549 
110,0.534 
120,0.515 
130,0.515 
140,0.515 
150,0.515 
160,0.515 
170,0.515 
180,0.515 
190,0.515 
200,0.515 
210,0.515 
220,0.515 
230,0.515 
240,0.515 
250,0.515 
260,0.515 
270,0.515 
280,0.515 
281,0.515 
