time,page 
0,363.418 
10,363.418 
20,516.707 
30,1222.912 
40,1222.912 
50,1251.201 
60,2591.182 
70,4291.972 
80,7078.067 
90,9410.055 
100,9621.918 
110,10872.927 
120,11159.431 
130,11159.431 
140,11159.431 
150,11159.431 
160,11159.431 
170,11159.431 
180,11159.431 
190,11159.431 
200,11159.431 
210,11159.431 
220,11159.431 
230,11159.431 
240,11159.431 
250,11159.431 
