time,recvpackets@tsung_controller@ip-172-31-22-225 
10,513 
20,612 
30,676 
40,1276 
50,1627 
60,1939 
70,2129 
80,2198 
90,2531 
100,2531 
110,2531 
120,3123 
130,4480 
140,5877 
150,7244 
160,10734 
170,18838 
180,25141 
190,26286 
200,26286 
210,26286 
220,26286 
230,26286 
240,26286 
250,26286 
260,26286 
270,26286 
280,26286 
287,26286 
