time,connect,request 
0,1.3,4.8 
10,0.8,10.3 
20,0.8,15.9 
30,1.9,22.9 
40,1.6,29 
50,1.7,36.3 
60,3,38.1 
70,4.4,37 
80,3.9,34.8 
90,6,40.9 
100,8.6,93.4 
110,8.2,129.4 
120,1.6,145.9 
130,0,154 
140,0,151.5 
150,0,138 
160,0,135.7 
170,0,130.3 
180,0,109.1 
190,0,103.6 
200,0,84 
210,0,77.4 
220,0,67.8 
230,0,37.4 
240,0,10.9 
250,0,1.1 
