time,users_count,finish_users_count 
0,1.4,0 
10,0.7,0 
20,0.8,0 
30,1.9,0 
40,1.6,0 
50,1.8,0 
60,2.9,0.1 
70,4.4,0.2 
80,4,0.1 
90,5.9,0.4 
100,8.9,0.4 
110,7.9,0.5 
120,1.6,0.1 
130,0,0.7 
140,0,1 
150,0,1.1 
160,0,1.6 
170,0,1.6 
180,0,1.9 
190,0,3.1 
200,0,5.3 
210,0,6.8 
220,0,10.1 
230,0,5.9 
240,0,2.4 
250,0,0.4 
