time,load@tsung_controller@ip-172-31-28-38 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.1484375 
120,0.12109375 
130,0.1015625 
140,0.08984375 
150,0.0703125 
160,0.05859375 
170,0.12890625 
180,0.109375 
190,0.08984375 
200,0.078125 
210,0.0703125 
220,0.05859375 
230,0.05078125 
240,0.0390625 
250,0.03125 
