time,connect,request 
0,2.435857142857143,42.181000000000004 
10,1.188076923076923,76.11142045454548 
20,1.14675,57.00139843749999 
30,1.2639090909090909,87.59219892473116 
40,1.2904615384615385,103.22243589743593 
50,1.144,241.1836699669968 
60,1.8375000000000001,480.27603957783657 
70,1.237891891891892,1474.433347560975 
80,1.1685111111111115,2427.9998243626046 
90,1.226758064516129,3005.554448529411 
100,1.2271666666666659,1927.0722806539538 
110,1.2858333333333347,1571.0879475113106 
120,1.5869218750000003,998.0486421744337 
130,1.36770303030303,628.0353330742333 
140,1.4391549295774648,500.22928294573774 
150,1.9268454545454547,368.05313101307974 
160,1.5509427402862983,238.48114631022844 
170,1.7573456178383435,227.6984818398735 
180,1.6427664451827233,232.13164615180114 
190,2.138098259187612,232.43226615598917 
200,1.7915349940688032,267.23106749311347 
210,1.5065369999999998,298.33214471944035 
220,1.4111173913043475,391.57044237127974 
230,1.3926666666666667,525.6284641226355 
240,0,782.4748236503858 
250,0,791.41712893773 
260,0,73.62834353268435 
270,0,14.430307692307688 
280,0,11.930583333333333 
287,0,7.8378 
