time,502,200,500,302 
90,3.6,14.4,,25.3 
100,46.5,16.6,0.4,18.6 
110,94,12.3,4.2,17.1 
120,102.7,9.1,12.2,20.8 
130,87.3,8.2,16.4,33.9 
140,73.3,10.1,20,34.9 
150,65.8,10.8,19.5,35.7 
160,59.3,10,21.7,34.3 
170,48.5,10.2,22.6,34.4 
180,38.6,10.4,24.1,38 
190,19.8,11.1,25.9,36 
200,9,12.3,26.4,34.1 
210,3.2,12.9,28.5,31.3 
220,0,14.2,23,32.7 
230,0,10.5,11.3,25.6 
240,0,4,1.8,7.7 
246,0,0.6,0,1.3 
