time,users_count,finish_users_count 
0,9,0 
10,15,0 
20,22,0 
30,40,0 
40,61,0 
50,83,1 
60,110,1 
70,144,1 
80,173,2 
90,238,6 
100,325,10 
110,411,12 
120,419,19 
130,419,22 
140,419,29 
150,419,43 
160,419,53 
170,419,68 
180,419,90 
190,419,113 
200,419,152 
210,419,207 
220,419,300 
230,419,382 
240,419,413 
246,419,419 
