time,session 
50,52884.491 
60,0 
70,0 
80,81042.776 
90,89839.974 
100,88686.5135 
110,106480.28099999999 
120,102123.40142857142 
130,113943.47066666668 
140,109848.37114285714 
150,114091.70157142857 
160,115147.66510000001 
170,117910.7262 
180,118950.11568181818 
190,120316.95526086958 
200,121006.58835897438 
210,124015.49287272728 
220,123981.21436559141 
230,127662.12797560972 
240,134777.045967742 
246,135988.39233333335 
