time,recvpackets@tsung_controller@ip-172-31-24-43 
10,416 
20,326.0 
30,818.0 
40,1121.0 
50,1451.0 
60,2303.0 
70,2208.0 
80,2356.0 
90,2668.0 
100,2519.0 
110,3191.0 
120,3352.0 
130,3806.0 
140,5367.0 
150,5243.0 
160,5110.0 
170,5149.0 
180,5939.0 
190,4767.0 
200,5125.0 
210,4971.0 
220,5146.0 
230,5282.0 
240,2836.0 
246,1010.0 
