time,load@tsung_controller@ip-172-31-24-43 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.1484375 
80,0.19921875 
90,0.19921875 
100,0.2109375 
110,0.2109375 
120,0.2109375 
130,0.2109375 
140,0.2109375 
150,0.23046875 
160,0.23046875 
170,0.23046875 
180,0.23046875 
190,0.25 
200,0.25 
210,0.26171875 
220,0.26171875 
230,0.26171875 
240,0.26171875 
246,0.26171875 
