time,connect,request 
0,5.251,43.579625 
10,1.482,59.59968674698794 
20,1.6428571428571428,49.77489814814816 
30,1.5401875,101.65051000000001 
40,1.5937727272727273,122.02336758893286 
50,1.6603636363636367,549.3253853211012 
60,1.8403703703703709,546.9712571428566 
70,1.5388333333333333,1555.25838181818 
80,1.395387096774194,2422.5994238806015 
90,1.4624626865671646,2726.8616828703703 
100,1.5675172413793097,1748.6654647201917 
110,1.6866626506024096,1314.433040752349 
120,1.5030833333333333,1126.533673342541 
130,0,1213.6601268861414 
140,0,1178.2098770788198 
150,0,1172.6489537177558 
160,0,1287.9896376695945 
170,0,1402.4737891097657 
180,0,1482.2105085508554 
190,0,1655.7957058189656 
200,0,1837.614833740829 
210,0,1733.0678484848465 
220,0,1028.6454535050086 
230,0,223.0934746835441 
240,0,39.554733333333324 
246,0,26.304000000000002 
