time,page 
0,8.751 
10,7.655 
20,7.523 
30,7.523 
40,7.523 
50,7.523 
60,7.523 
70,7.523 
80,7.523 
90,0.882 
100,0.873 
110,0.851 
120,0.851 
130,0.851 
140,0.847 
150,0.847 
160,0.847 
170,0.847 
180,0.847 
190,0.847 
200,0.847 
210,0.847 
220,0.847 
230,0.847 
240,0.847 
246,0.847 
