time,cpu@tsung_controller@ip-172-31-24-43 
0,1.3124702107624882 
10,2.788844621513944 
20,2.788844621513944 
30,2.788844621513944 
40,2.788844621513944 
50,2.788844621513944 
60,3.4653465346534658 
70,4.137931034482759 
80,4.137931034482759 
90,4.137931034482759 
100,5.653021442495127 
110,11.02661596958175 
120,12.535344015080113 
130,12.535344015080113 
140,12.535344015080113 
150,12.535344015080113 
160,12.535344015080113 
170,12.535344015080113 
180,13.76953125 
190,13.76953125 
200,13.76953125 
210,13.76953125 
220,13.76953125 
230,13.76953125 
240,13.76953125 
246,13.76953125 
