time,session 
50,52884.491 
60,52884.491 
70,52884.491 
80,81042.776 
90,91216.163 
100,97513.751 
110,110984.579 
120,116392.796 
130,123505.958 
140,137180.851 
150,137180.851 
160,137180.851 
170,140212.418 
180,140212.418 
190,148396.855 
200,154212.468 
210,156176.183 
220,166248.167 
230,166248.167 
240,166248.167 
246,166248.167 
