time,sentpackets@tsung_controller@ip-172-31-24-43 
10,365 
20,284.0 
30,537.0 
40,885.0 
50,1020.0 
60,1486.0 
70,1452.0 
80,1574.0 
90,1914.0 
100,1933.0 
110,2758.0 
120,3515.0 
130,3623.0 
140,4325.0 
150,4023.0 
160,3874.0 
170,3849.0 
180,4301.0 
190,3336.0 
200,3372.0 
210,3141.0 
220,3059.0 
230,3110.0 
240,1629.0 
246,584.0 
