time,connect,request 
0,8.14427524399808,55.16346289424165 
10,0.12479354378904607,78.81416643055253 
20,0.14025836218659224,65.6212235707687 
30,0.10953208362735549,124.89271331086495 
40,0.11865800046511893,129.88187746729756 
50,0.591760819730907,469.1415508129881 
60,1.0371931549154993,323.73929212153007 
70,0.4772048535191382,498.51126869095634 
80,0.10949463896711571,543.9732332513057 
90,0.2743149039300553,951.2871150368844 
100,0.31863234541053,2065.327329755989 
110,1.4164159017313067,2219.311827794212 
120,0.25632578825046504,1829.432989325945 
130,0,1540.5389498173388 
140,0,1278.8864244236854 
150,0,1189.0867909625972 
160,0,1237.9951346680368 
170,0,1220.2940062286702 
180,0,1126.7216624202822 
190,0,920.7388803713262 
200,0,721.8833785443653 
210,0,590.1475145957185 
220,0,531.831229568484 
230,0,289.76160988146347 
240,0,55.754583050178574 
246,0,31.298711148846806 
