time,page 
0,1.9 
10,4.1 
20,7.4 
30,13.4 
40,20.8 
50,30.9 
60,36.9 
70,33.2 
80,30.1 
90,38.4 
100,84.5 
110,114.6 
120,145.2 
130,142.5 
140,131.9 
150,133.4 
160,124.7 
170,120.2 
180,109.6 
190,90.7 
200,80.3 
210,56.7 
220,67.1 
230,24 
240,8.6 
249,1.9 
