time,connect,request 
0,3.806157273090538,60.89454449030258 
10,0.05855390678682336,73.27546435420429 
20,0.11686363581114524,76.34260960344658 
30,0.07089835251181008,63.39374758079251 
40,0.17733045041012924,289.9155694361621 
50,0.34878328602764896,388.93595403292267 
60,2.424601056375847,256.01391187310224 
70,0.3971550850292941,614.8357964619374 
80,0.3489203748821346,811.4553115064152 
90,0.1623882684254692,1344.4390970901939 
100,0.2861096021043724,2272.5779926053356 
110,0.2665515831671027,2288.216449696945 
120,1.8972608423940112,1770.5019855939354 
130,0,1502.1579834793945 
140,0,1205.4714802128 
150,0,1275.7803880056695 
160,0,1165.864711003222 
170,0,1136.3618661247942 
180,0,1258.3258057570622 
190,0,833.3507416436623 
200,0,601.7462076394046 
210,0,324.780939080578 
220,0,616.0775849355115 
230,0,69.5976394379798 
240,0,41.06616380550798 
249,0,34.63199608468447 
