time,cpu@tsung_controller@ip-172-31-24-43 
0,1.4889739804391955 
10,2.197802197802198 
20,0.6006006006006006 
30,0.8999999999999999 
40,0.9054325955734407 
50,1.5045135406218655 
60,3.5211267605633805 
70,7.971745711402624 
80,3.420523138832998 
90,2.014098690835851 
100,2.8197381671701915 
110,6.712734452122408 
120,8.070866141732283 
130,9.268292682926829 
140,6.045589692765114 
150,5.005005005005005 
160,6.981317600786626 
170,5.467196819085487 
180,5.5721393034825875 
190,7.569721115537849 
200,3.826787512588117 
210,4.426559356136821 
220,4.609218436873747 
230,7.385229540918163 
240,2.404809619238477 
249,0.8032128514056224 
