time,502,200,500,302 
90,56,835,,1414 
100,573,981,7,1627 
110,1500,1079,47,1780 
120,2621,1177,168,2014 
130,3637,1270,328,2341 
140,4423,1366,528,2736 
150,5309,1469,704,3068 
160,5987,1568,917,3468 
170,6616,1675,1136,3856 
180,7205,1781,1366,4161 
190,7402,1891,1671,4563 
200,7487,2012,1990,4942 
210,7487,2144,2223,5231 
220,7487,2300,2457,5613 
230,7487,2370,2524,5760 
240,7487,2395,2551,5812 
249,7487,2404,2551,5828 
