time,users_count,finish_users_count 
0,0.4,0 
10,0.5,0 
20,0.8,0 
30,1.3,0 
40,1.9,0 
50,2.7,0 
60,2.9,0 
70,4.3,0.2 
80,3.7,0.1 
90,6.3,0.1 
100,8.6,0.2 
110,7.4,0.1 
120,2.7,0.4 
130,0,0.4 
140,0,0.7 
150,0,1.1 
160,0,1.8 
170,0,1.1 
180,0,3.1 
190,0,3.3 
200,0,4.3 
210,0,6.4 
220,0,11.8 
230,0,5.5 
240,0,2.1 
249,0,0.8 
