time,connect,request 
0,3.78175,48.118947368421054 
10,1.5977999999999999,50.09090476190478 
20,1.626875,59.337354430379754 
30,1.5935833333333331,51.190028169014084 
40,1.5242631578947368,206.64773636363637 
50,1.5449285714285714,425.01513069908816 
60,1.9982962962962967,376.82023096446716 
70,1.4839285714285713,1487.274844632767 
80,1.6044615384615382,3270.0298006230532 
90,1.4501833333333338,2861.2957629629677 
100,1.3792386363636366,1884.7958165345403 
110,1.4540133333333336,1269.9349704433453 
120,2.0952857142857138,1085.9217992376132 
130,0,1109.598073308273 
140,0,1108.1571773865942 
150,0,1036.6924829659317 
160,0,1172.807948920864 
170,0,1195.2293603871906 
180,0,1286.6696764227659 
190,0,1555.2884635108462 
200,0,1651.2250951327424 
210,0,1929.9366493108714 
220,0,772.3148601036269 
230,0,57.84310877192989 
240,0,27.312173076923067 
249,0,27.39347999999999 
