time,users_count,finish_users_count 
0,4,0 
10,9,0 
20,17,0 
30,30,0 
40,49,0 
50,76,0 
60,105,0 
70,148,2 
80,185,3 
90,248,4 
100,334,6 
110,408,7 
120,435,11 
130,435,15 
140,435,22 
150,435,33 
160,435,51 
170,435,62 
180,435,93 
190,435,126 
200,435,169 
210,435,233 
220,435,351 
230,435,406 
240,435,427 
249,435,435 
