time,cpu@tsung_controller@ip-172-31-26-42 
0,1.0217826986890954 
10,1.0217826986890954 
20,1.0217826986890954 
30,1.0217826986890954 
40,0.2004008016032064 
50,0.2004008016032064 
60,0.2 
70,0.2 
80,0.2 
90,0.2 
100,0.10030090270812438 
110,0.10030090270812438 
120,0.10030090270812438 
130,0.10030090270812438 
140,0.10030090270812438 
150,0.10030090270812438 
160,0.10030090270812438 
170,0.10030090270812438 
180,0.10030090270812438 
190,0.10030090270812438 
200,0.10030090270812438 
210,0.10030090270812438 
