time,connect,request 
0,1.411,7.698 
10,1.04,7.024 
20,1.019,6.829 
30,0.96,6.749 
40,0.96,6.749 
50,0.96,6.749 
60,0.96,6.749 
70,0.96,6.749 
80,0.96,6.251 
90,0.96,6.251 
100,0.96,6.251 
110,0.96,6.251 
120,0.912,6.251 
130,0.912,6.251 
140,0.912,6.251 
150,0.912,6.251 
160,0.912,6.251 
170,0.912,6.251 
180,0.912,6.251 
190,0.912,6.251 
200,0.912,6.251 
210,0.912,6.251 
