time,session 
0,17.0972 
10,10.055399999999999 
20,12.654 
30,10.240923076923073 
40,9.474611111111113 
50,10.182 
60,10.462181818181817 
70,10.084555555555555 
80,9.867 
90,9.529666666666666 
100,9.512749999999999 
110,9.532923076923078 
120,10.413235294117651 
130,10.636625 
140,9.380625 
150,9.59023076923077 
160,10.104727272727272 
170,9.226299999999998 
180,12.445363636363634 
190,9.642333333333335 
200,9.635833333333334 
210,10.039666666666667 
