time,users_count,finish_users_count 
0,0.5,0.5 
10,1.5,1.5 
20,0.8,0.8 
30,1.3,1.3 
40,1.8,1.8 
50,0.4,0.4 
60,1.1,1.1 
70,0.9,0.9 
80,0.8,0.8 
90,1.2,1.2 
100,1.2,1.2 
110,1.4,1.3 
120,1.6,1.7 
130,0.8,0.8 
140,0.8,0.8 
150,1.3,1.3 
160,1.1,1.1 
170,1,1 
180,1.1,1.1 
190,1.2,1.2 
200,1.2,1.2 
210,0.6,0.6 
