time,users_count,finish_users_count 
0,5,5 
10,20,20 
20,28,28 
30,41,41 
40,59,59 
50,63,63 
60,74,74 
70,83,83 
80,91,91 
90,103,103 
100,115,115 
110,129,128 
120,145,145 
130,153,153 
140,161,161 
150,174,174 
160,185,185 
170,195,195 
180,206,206 
190,218,218 
200,230,230 
210,236,236 
