time,page 
0,7.698 
10,7.024 
20,6.829 
30,6.749 
40,6.749 
50,6.749 
60,6.749 
70,6.749 
80,6.251 
90,6.251 
100,6.251 
110,6.251 
120,6.251 
130,6.251 
140,6.251 
150,6.251 
160,6.251 
170,6.251 
180,6.251 
190,6.251 
200,6.251 
210,6.251 
