time,recvpackets@tsung_controller@ip-172-31-28-38 
10,400 
20,378.0 
30,871.0 
40,1374.0 
50,1708.0 
60,2717.0 
70,2911.0 
80,2333.0 
90,2261.0 
100,2566.0 
110,3347.0 
120,4134.0 
130,4.3e3 
140,5459.0 
150,6364.0 
160,5921.0 
170,5377.0 
180,6141.0 
190,5826.0 
200,6558.0 
210,6992.0 
220,7688.0 
230,6450.0 
240,2571.0 
247,323.0 
