time,sentpackets@tsung_controller@ip-172-31-28-38 
10,341 
20,327.0 
30,636.0 
40,910.0 
50,1176.0 
60,1660.0 
70,1887.0 
80,1562.0 
90,1713.0 
100,1855.0 
110,2786.0 
120,3702.0 
130,3645.0 
140,3963.0 
150,4235.0 
160,3998.0 
170,3672.0 
180,3933.0 
190,3746.0 
200,3921.0 
210,3967.0 
220,4240.0 
230,3568.0 
240,1502.0 
247,195.0 
