time,page 
0,8.294 
10,5.682 
20,5.682 
30,5.682 
40,5.682 
50,5.682 
60,5.682 
70,5.682 
80,5.682 
90,0.522 
100,0.503 
110,0.503 
120,0.5 
130,0.5 
140,0.5 
150,0.5 
160,0.5 
170,0.5 
180,0.5 
190,0.5 
200,0.5 
210,0.5 
220,0.5 
230,0.5 
240,0.5 
247,0.5 
