time,502,200,500,302 
90,69,934,,1724 
100,429,1086,5,1964 
110,1266,1239,61,2189 
120,2156,1337,165,2423 
130,2736,1433,362,2833 
140,3288,1568,547,3237 
150,3683,1693,762,3679 
160,4031,1806,981,4152 
170,4319,1935,1215,4598 
180,4491,2048,1503,5051 
190,4618,2184,1784,5501 
200,4623,2342,2062,5920 
210,4623,2518,2364,6346 
220,4623,2662,2573,6716 
230,4623,2741,2624,6882 
240,4623,2760,2626,6911 
247,4623,2762,2626,6915 
