time,page 
0,185.241 
10,364.613 
20,547.342 
30,547.342 
40,577.523 
50,1192.977 
60,2827.954 
70,5047.747 
80,5706.147 
90,7809.887 
100,8614.988 
110,10546.997 
120,10546.997 
130,10546.997 
140,10546.997 
150,10546.997 
160,10546.997 
170,10546.997 
180,10546.997 
190,10546.997 
200,10546.997 
210,10546.997 
220,10546.997 
230,10546.997 
240,10546.997 
247,10546.997 
