time,connect,request 
0,1.236,8.294 
10,0.877,5.682 
20,0.877,5.682 
30,0.877,5.682 
40,0.877,5.682 
50,0.877,5.682 
60,0.842,5.682 
70,0.842,5.682 
80,0.842,5.682 
90,0.842,0.522 
100,0.834,0.503 
110,0.828,0.499 
120,0.828,0.479 
130,0.828,0.479 
140,0.828,0.479 
150,0.828,0.479 
160,0.828,0.479 
170,0.828,0.479 
180,0.828,0.479 
190,0.828,0.479 
200,0.828,0.479 
210,0.828,0.479 
220,0.828,0.479 
230,0.828,0.479 
240,0.828,0.479 
247,0.828,0.479 
