time,users_count,finish_users_count 
0,0.7,0 
10,1.3,0 
20,0.9,0 
30,1,0 
40,1.9,0 
50,1.3,0 
60,3.4,0 
70,4.3,0.4 
80,4.1,0.1 
90,5.9,0.2 
100,6.9,0.2 
110,7.7,0.8 
120,0.9,1 
130,0,0.3 
140,0,0.7 
150,0,1 
160,0,0.6 
170,0,1.1 
180,0,1.3 
190,0,2.9 
200,0,3.1 
210,0,8.4 
220,0,10.4 
230,0,6.3 
240,0,1.4 
247,0,0.1 
