time,connect,request 
0,2.3617142857142857,56.42938235294119 
10,1.2796153846153844,58.93638666666667 
20,1.1704444444444444,71.50589864864864 
30,1.5366000000000004,58.85559390862944 
40,1.0865789473684209,107.25698969072165 
50,1.054846153846154,213.9350451977398 
60,1.4823939393939392,324.0707182044887 
70,1.072309523809524,1509.2497979002617 
80,1.49547619047619,2350.400428211586 
90,1.3509152542372886,2916.0146369710483 
100,1.1418529411764704,1840.099072655219 
110,1.3366582278481007,1401.6508733280891 
120,2.197,1293.012779788839 
130,0,1283.642442712393 
140,0,1244.967505485895 
150,0,1376.3440000000007 
160,0,1380.1164301821348 
170,0,1453.088000911577 
180,0,1497.1301890838204 
190,0,1592.3958380281686 
200,0,1655.213904651165 
210,0,1215.6268517699134 
220,0,221.94748962655626 
230,0,20.73975337837838 
240,0,21.98408 
247,0,28.037833333333335 
