time,page 
0,3.4 
10,7.3 
20,13.9 
30,18.1 
40,27.3 
50,32.5 
60,37 
70,35.9 
80,38.1 
90,42.4 
100,71.6 
110,119.6 
120,121.3 
130,115.2 
140,112.7 
150,105 
160,103.4 
170,98.2 
180,92.6 
190,88.6 
200,75.9 
210,79.7 
220,63 
230,24.3 
240,3.9 
247,0.5 
