time,session 
100,0 
110,0.0 
120,0 
130,0 
140,28302.80494526174 
150,28084.849326398835 
160,24321.154147946494 
170,32646.21233732259 
180,28395.503828058543 
190,28265.504903246867 
200,22017.98468856354 
210,31477.639735141274 
220,32944.23308698168 
230,28035.602677476527 
240,12228.404480317953 
250,27717.98838675049 
260,27686.310537521167 
270,37627.138427033235 
280,26116.038499999995 
290,22816.701974688196 
300,18673.34041119014 
310,28279.714351004735 
320,23675.775859058987 
330,22514.27451463225 
340,10569.89896125178 
350,15883.287203987902 
360,25950.773361195254 
370,17690.409328560694 
380,19009.916640079096 
390,17503.634784950325 
400,23767.670291567938 
410,21137.8851755702 
420,16957.81311001516 
430,33344.516009273735 
440,21279.467404248448 
450,30602.40070340138 
460,30938.793522100237 
470,0 
476,0.0 
