time,connect,request 
0,0.991,7.573 
10,0.991,7.573 
20,0.991,7.475 
30,0.895,6.815 
40,0.88,6.815 
50,0.88,6.815 
60,0.872,6.815 
70,0.865,6.815 
80,0.843,6.815 
90,0.843,0.498 
100,0.843,0.495 
110,0.837,0.495 
120,0.837,0.493 
130,0.837,0.483 
140,0.837,0.483 
150,0.837,0.483 
160,0.837,0.483 
170,0.837,0.483 
180,0.837,0.483 
190,0.837,0.483 
200,0.837,0.483 
210,0.837,0.483 
220,0.837,0.483 
230,0.837,0.483 
240,0.837,0.483 
243,0.837,0.483 
