time,502,200,500,302 
90,15.3,13.6,0.3,23.2 
100,59.2,16.9,2.1,19.5 
110,96.2,10.3,7.5,22.5 
120,114.7,8.6,9.8,22.6 
130,88.1,9.7,18.3,39.7 
140,71.2,12.8,17.5,42.2 
150,63.5,11.8,23.4,44.8 
160,59.8,11,22.8,47.9 
170,58.6,12.6,20.4,38 
180,15.4,10.5,28.9,48.3 
190,17.8,14.4,24.8,40.1 
200,0,16.4,26.6,41.2 
210,0,16.6,25.6,43.7 
220,0,12.1,13.4,29 
230,0,4.1,2.3,8.6 
240,0,1.6,0.8,2.2 
243,0,0,0,0.1 
