time,sentpackets@tsung_controller@ip-172-31-28-38 
10,349 
20,349 
30,360 
40,790 
50,1170 
60,1478 
70,1666 
80,1785 
90,2013 
100,2279 
110,3152 
120,3893 
130,3893 
140,4712 
150,4712 
160,4712 
170,4712 
180,4712 
190,4712 
200,4712 
210,4712 
220,4712 
230,4712 
240,4712 
243,4712 
