time,users,connected 
0,8,7 
10,14,7 
20,18,4 
30,35,17 
40,56,20 
50,80,25 
60,114,33 
70,152,37 
80,198,48 
90,269,71 
100,342,73 
110,409,65 
120,420,11 
130,420,-7 
140,420,-7 
150,420,-12 
160,420,-14 
170,420,-26 
180,420,-24 
190,420,-39 
200,420,-69 
210,420,-96 
220,420,-82 
230,420,-29 
240,420,-12 
243,420,-1 
