time,users_count,finish_users_count 
0,0.8,0 
10,0.6,0 
20,0.4,0 
30,1.7,0 
40,2.1,0 
50,2.4,0 
60,3.5,0.1 
70,4.1,0.3 
80,4.6,0 
90,7.2,0.1 
100,7.5,0.2 
110,7.2,0.5 
120,1.2,0.3 
130,0,0.7 
140,0,0.8 
150,0,1.1 
160,0,1.5 
170,0,2.6 
180,0,2.5 
190,0,3.8 
200,0,6.9 
210,0,9.5 
220,0,8.2 
230,0,2.9 
240,0,1.3 
243,0,0 
