time,page 
0,7.573 
10,7.573 
20,7.475 
30,6.815 
40,6.815 
50,6.815 
60,6.815 
70,6.815 
80,6.815 
90,0.545 
100,0.517 
110,0.517 
120,0.514 
130,0.514 
140,0.514 
150,0.514 
160,0.514 
170,0.514 
180,0.514 
190,0.514 
200,0.514 
210,0.514 
220,0.514 
230,0.514 
240,0.514 
243,0.514 
