time,session 
60,67768.148 
70,67768.148 
80,67768.148 
90,67768.148 
100,67768.148 
110,67768.148 
120,67768.148 
130,67768.148 
140,67768.148 
150,67768.148 
160,67768.148 
170,67768.148 
180,65161.158 
190,65161.158 
200,65161.158 
210,65161.158 
220,65161.158 
230,65161.158 
240,65161.158 
243,65161.158 
