time,cpu@tsung_controller@ip-172-31-28-38 
0,2.0369348842786907 
10,2.404809619238477 
20,0.7000000000000001 
30,0.6012024048096193 
40,1.002004008016032 
50,1.5090543259557343 
60,2.0100502512562812 
70,1.8108651911468814 
80,2.3138832997987926 
90,4.116465863453815 
100,3.121852970795569 
110,4.67005076142132 
120,4.713114754098361 
130,2.36382322713258 
140,4.72764645426516 
150,3.1664964249233916 
160,3.2586558044806515 
170,3.3707865168539324 
180,4.4579533941236065 
190,4.431017119838873 
200,5.0352467270896275 
210,5.905905905905906 
220,6.212424849699398 
230,4.681274900398407 
240,1.3052208835341366 
243,0.4008016032064128 
