time,sentpackets@tsung_controller@ip-172-31-28-38 
10,349 
20,282.0 
30,360.0 
40,790.0 
50,1170.0 
60,1478.0 
70,1666.0 
80,1785.0 
90,2013.0 
100,2279.0 
110,3152.0 
120,3893.0 
130,3882.0 
140,4712.0 
150,4562.0 
160,4527.0 
170,4415.0 
180,4213.0 
190,3688.0 
200,4089.0 
210,4143.0 
220,3944.0 
230,2686.0 
240,737.0 
243,164.0 
