time,connect,request 
0,2.661412284284187,127.53692498370737 
10,1.330216523728374,43.2695174176047 
20,0.3441935320426575,56.384741568906016 
30,0.08534805596754648,73.43428262098674 
40,0.16587262432360564,165.69977824586942 
50,0.13178900712881944,392.0289877131215 
60,3.663229709741949,508.5907364818308 
70,0.625664906046313,497.02344834191416 
80,1.232874207721928,639.1217426024986 
90,0.31275195275268447,2001.2718613296286 
100,1.1793120295042077,1765.3254545955206 
110,0.16762046292692534,2090.000660686727 
120,2.4497136619430044,1793.4365935964768 
130,0,1268.850252248573 
140,0,1118.4727978360145 
150,0,1025.1336350142087 
160,0,965.1921084336885 
170,0,1155.8229937154467 
180,0,677.9724949280534 
190,0,800.485481805309 
200,0,318.6010401761508 
210,0,447.38295232853494 
220,0,73.88949979519992 
230,0,24.3059030191808 
240,0,24.025757556358126 
243,0,0.0 
