time,502,200,500,302 
90,7,14.4,,29.5 
100,45.5,21.4,0.9,24.4 
110,89.4,11.3,4.7,20 
120,97.2,11.3,10.7,27.6 
130,95.6,10.6,17,38.6 
140,57.6,13.4,20.9,51.3 
150,58,12.8,22.5,52.9 
160,41.2,15,25.1,47.4 
170,32.8,11.7,27.5,51.3 
180,25.9,13.7,29.8,49 
190,10.3,16,32.3,48.7 
200,0,17.5,33.2,48.2 
210,0,19.4,34.2,48 
220,0,12.9,12.2,28.8 
230,0,3.4,3.1,9.1 
240,0,1.6,0.1,2.9 
250,0,0.4,0,0.8 
252,0,0,0,0.1 
