time,page 
0,7.883 
10,6.892 
20,6.698 
30,6.698 
40,6.355 
50,6.355 
60,6.355 
70,6.355 
80,6.355 
90,0.57 
100,0.528 
110,0.523 
120,0.523 
130,0.523 
140,0.523 
150,0.52 
160,0.52 
170,0.52 
180,0.52 
190,0.52 
200,0.52 
210,0.52 
220,0.52 
230,0.52 
240,0.52 
250,0.52 
252,0.52 
