time,page 
0,3.4 
10,8.9 
20,13 
30,17.7 
40,27 
50,32.4 
60,46.9 
70,36.2 
80,39.5 
90,48.3 
100,86.1 
110,118 
120,136.8 
130,142.8 
140,128.7 
150,130.6 
160,114.2 
170,111.1 
180,106.4 
190,95.1 
200,87.7 
210,89 
220,45.5 
230,13.3 
240,3.7 
250,1 
252,0.1 
