time,recvpackets@tsung_controller@ip-172-31-28-38 
10,409 
20,419.0 
30,867.0 
40,1304.0 
50,1922.0 
60,1880.0 
70,3340.0 
80,2790.0 
90,2845.0 
100,2834.0 
110,4038.0 
120,3667.0 
130,4.2e3 
140,6488.0 
150,6575.0 
160,6764.0 
170,7.1e3 
180,5674.0 
190,7029.0 
200,6983.0 
210,7451.0 
220,8086.0 
230,4093.0 
240,1316.0 
250,567.0 
252,384.0 
